Member Name,Primary Domain,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Principal Investigator,Co-Investigators,Total Amount
"House, Andrew","Medicine","2003/09","2004/06","Grants","Funded","True","False","Principal Investigator","Do vitamins for homocysteine improve carotid atherosclerosis in patients with diabetic nephropathy?","A. House","","$300,093.00"
"House, Andrew","Medicine","2003/09","2010/06","Grants","Funded","True","False","Site Investigator","Folic Acid for Vascular Outcome Reduction in Transplantation (FAVORIT)","Dr. Andrew Bostom","A. House","$18,690,249.00"
"House, Andrew","Medicine","2002/09","2003/06","Grants","Funded","True","False","Co-Investigator","Epstein-Barr virus (EBV) cytotoxic T cell frequencies using Class I MHC EBV tetramers","Anthony Jevnikar","A. House","$52,991,369.00"
"House, Andrew","Medicine","2001/09","2002/06","Grants","Funded","True","False","Principal Investigator","Risk factors for post-transplant lymphoproliferative disorder in adult renal allograft recipients","A. House","","$62,247,794.00"
"House, Andrew","Medicine","2001/07","2003/06","Grants","Funded","True","False","Principal Investigator","Do vitamins for homocysteine improve carotid atherosclerosis in patients with diabetic nephropathy","A. House","","$17,722,924.00"
"House, Andrew","Medicine","2001/09","2007/08","Grants","Funded","True","False","Co.Principal Investigator","Diabetic Intervention with Vitamins to Improve Nephropathy (DIVINe)","David Spence/Andrew House","","$33,965,282.00"
"House, Andrew","Medicine","2000/09","2002/06","Grants","Funded","True","False","Principal Investigator","Comparison of the effects of high and low flux hemodialysis","A. House","","$61,639,405.00"
"House, Andrew","Medicine","1999/09","2001/06","Grants","Funded","True","False","Principal Investigator","Relationship of homocysteine to carotid atherosclerosis in renal transplant recipients","A. House","","$47,023,862.00"
"House, Andrew","Medicine","1999/09","2002/06","Grants","Funded","True","False","Principal Investigator","Extra-corporeal photopheresis for the induction of immune tolerance in cardiac and renal allograft recipients: effect of UV-irradiation and donor-specific leukocyte transfusion","A. House","","$731,723.00"
"House, Andrew","Medicine","2007/09","2010/06","Grants","Funded","False","True","Co-Investigator","EVOLVE: Evaluation of Cinacalcet Therapy to Lower Cardiovascular Events","Norman Muirhead","A. House","$28,832,918.00"
"House, Andrew","Medicine","2003/07","2005/06","Grants","Funded","False","True","Sub Investigator","An active surveillance plan to prospectively monitor the incidence and developmental history of PRCA among patients receiving epoetin alfa therapy (EPO-IMU-401)","","A. House","$69,176,167.00"
"House, Andrew","Medicine","2006/07","2011/06","Grants","Funded","False","True","Principal Site Investigator","A prospective, randomized, open-label, pilot study to compare the effect on carotid atherosclerosis of tacrolimus-based regimen with conversion from a tacrolimus to a sirolimus-based regimen in de novo renal transplant recipients","A. House","","$56,650,752.00"
"House, Andrew","Medicine","2005/09","2010/06","Grants","Funded","False","True","Co-Investigator","Comparative Evaluation of Safety & Efficacy of Sirolimus vs Cyclosporine when compared in a Regimen Containing Basiliximab, Mycophenolate Mofetil & Corticosteroids in Renal Allograft Recipients","Norman Muirhead","A. House","$56,165,685.00"
"House, Andrew","Medicine","2006/09","2007/06","Grants","Funded","False","True","Co-Investigator","A Phase 2 B Randomized, Multicenter, Open-Label Concentration Controlled Safety Study of ISA247 and Tacrolimus in De Novo Renal Transplant Patients","Anthony Jevnikar","A. House","$9,073,573.00"
"House, Andrew","Medicine","2005/01","2011/06","Grants","Funded","False","True","Co-Investigator","A Facilitated Access Program to Provide Everolimus (RAD) for maintenance for patients completing therapy in RAD trials in solid organ transplantation","Norman Muirhead","A. House","$29,287,527.00"
"House, Andrew","Medicine","2005/09","2008/06","Grants","Funded","False","True","Co-Investigator","Evaluate the Efficacy and Safety of FTY720 Combined with Reduced-dose or Full-dose Neoral & corticosteroids Vs Mycophenolate Mofetil Combined with Full-dose Neoral & Corticosteroids","Norman Muirhead","A. House","$16,688,390.00"
"House, Andrew","Medicine","2005/09","2008/06","Grants","Funded","False","True","Co-Investigator","TREAT: Trial to Reduce Cardiovascular Events with Aranesp Therapy","Norman Muirhead","A. House","$69,961,090.00"
"House, Andrew","Medicine","2005/07","2007/06","Grants","Funded","False","True","Site Investigator","A Randomized Trial of TPA versus Unfractionated Heparin Lok for the Primary Prevention of Hemodialysis Catheter Malfunction","Louise Moist","A. House","$410,194.00"
"House, Andrew","Medicine","2004/09","2007/06","Grants","Funded","False","True","Co-Investigator","Clinical Regional transplant programs study of immunosuppressive therapy related toxicities in renal transplant recipients managed at regional or satellite community nephrology clinics","Anthony Jevnikar","A. House","$15,000,741.00"
"House, Andrew","Medicine","2004/09","2007/06","Grants","Funded","False","True","Co-Investigator","Data Management Regional transplant programs study of immunosuppressive therapy related toxicities in renal transplant recipients managed at regional or satellite community nephrology clinics","Anthony Jevnikar","A. House","$15,610,003.00"
"House, Andrew","Medicine","2004/09","2007/06","Grants","Funded","False","True","Co-Investigator","Evaluation of the long-term safety and efficacy of a tacrolimus-based 5-day steroid rapid withdrawal immunoprophylactic regimen in de novo renal transplantation","Anthony Jevnikar","A. House","$46,342,835.00"
"House, Andrew","Medicine","2004/09","2006/06","Grants","Funded","False","True","Co-Investigator","group study to demonstrate correction of anemia using subcutaneous injections of RO0503821 in patients with chronic kidney disease who are not on dialysis","Norman Muirhead","A. House","$21,896,149.00"
"House, Andrew","Medicine","2004/09","2006/06","Grants","Funded","False","True","Co-Investigator","An open label, randomized, multicentre, parallel group study to demonstrate correction of anemia using intravenous injections of R00503821 in patients with chronic kidney disease who are on dialysis","Norman Muirhead","A. House","$66,180,695.00"
"House, Andrew","Medicine","2004/09","2006/06","Grants","Funded","False","True","Co-Investigator","An open label, randomized, multicentre, parallel group study to determine the efficacy and safety of R00503821 when administered to patients with chronic kidney disease who are on dialysis","Norman Muirhead","A. House","$45,095,037.00"
"House, Andrew","Medicine","2004/09","2006/06","Grants","Funded","False","True","Co-Investigator","A Multicentre, Randomized, Double-blind, Placebo-controlled, Parallel Group Study to Evaluate the effects of Aliskiren on Proteinuria when Added to Standardized Losartan Therapy and Optional Antihypertensive Therapy in Patients with Hypertension and Type 2 Diabetes Mellitus","Norman Muirhead","A. House","$71,144,274.00"
"House, Andrew","Medicine","2004/09","2006/06","Grants","Funded","False","True","Co-Investigator","Randomized study to evaluate the efficacy of FTY720 combined with reduced dose or full dose neural & corticosteroids vs mycophenolate mofetil combined with full dose Neoral & corticosteroids","Norman Muirhead","A. House","$36,356,385.00"
"House, Andrew","Medicine","2003/09","2007/06","Grants","Funded","False","True","Co-Investigator","A multicentre 1:1 randomized, double blind, two arm parallel group study to evaluate and compare the efficacy and safety of modified release tacrolimus FK506E (MR4) versus Tacrolimus FK506","Anthony Jevnikar","A. House","$69,455,640.00"
"House, Andrew","Medicine","2007/09","2008/06","Grants","Funded","False","True","Co-Investigator","A multicentre 1:1 randomized, double blind, two arm parallel group study to evaluate and compare the efficacy and safety of modified release tacrolimus FK506E (MR4) versus Tacrolimus FK506 - EXTENSION","Anthony Jevnikar","A. House","$21,855,142.00"
"House, Andrew","Medicine","2003/07","2006/06","Grants","Funded","False","True","Sub Investigator","AURORA: A double blind, randomized, multicentre, phase IIIb, parallel group study to compare the effects of rosuvastin (10mg oral) with placebo on assessment of survival and cardiovascular events in hemodialysis","Anthony Jevnikar","A. House","$34,148,393.00"
"House, Andrew","Medicine","2003/07","2005/06","Grants","Funded","False","True","Sub Investigator","A double blind randomised dose ranging multicentre phase IIIb study to evaluate efficacy and safety of high dose candesartan on the reduction of proteinuria in the treatment of subjects with hypertension and moderate to severe proteinuria","Anthony Jevnikar","A. House","$35,839,807.00"
"House, Andrew","Medicine","2003/07","2005/06","Grants","Funded","False","True","Sub Investigator","An active surveillance plan to conduct serologic testing for anti-erythropoietin antibodies and prospectively monitor the incidence and developmental history of PRCA among patients receiving epoetin alfa therapy (EPO-IMU-402)","","A. House","$73,686,872.00"
"House, Andrew","Medicine","2002/07","2003/06","Grants","Funded","True","False","Sub Investigator","3-dimensional ultrasound versus intima-media thickness to detect effects of treatment for atherosclerosis","","A. House","$52,466,815.00"
"House, Andrew","Medicine","2002/07","2007/06","Grants","Funded","False","True","Co-Investigator","A Prospective, Multi-centre Study for the Determination of the Incidence of Cardiovascular Events and the Prevalence of Risk Factors for Cardiovascular Disease in Renal Transplantation","Anthony Jevnikar","A. House","$73,627,908.00"
"House, Andrew","Medicine","2002/07","2007/06","Grants","Funded","False","True","Co-Investigator","Data Management A Prospective, Multi-centre Study for the Determination of he Incidence of Cardiovascular Events and the Prevalence of Risk Factors for Cardiovascular Disease in Renal Transplant Patients","Anthony Jevnikar","A. House","$5,542,036.00"
"House, Andrew","Medicine","2002/07","2006/06","Grants","Funded","False","True","Co-Investigator","Prograf as Secondary Intervention vs. Continuation of Cyclosporine in Patients at Risk for Chronic Renal Allograft Failure","Anthony Jevnikar","A. House","$48,271,284.00"
"House, Andrew","Medicine","2002/07","2006/06","Grants","Funded","False","True","Principal Investigator","Immunosuppression without calcineurin inhibition in renal transplantation: a pilot study of a novel non-nephrotoxic regimen","A. House","","$23,483,116.00"
"Boughner, Derek","Medicine","2000/09","2007/01","Grants","Funded","True","False","Collaborator","Ontario consortium for cardiac imaging","Dr. Graham Wright","D.R. Boughner, A. Fenster","$30,615,486.00"
"Boughner, Derek","Medicine","2004/04","2007/04","Grants","Funded","True","False","Co-Applicant","Support of multi-user confocal microscope and digital imaging facility multi-user equipment and maintenance grant","Dr. Kem A. Rogers","","$6,794,185.00"
"House, Andrew","Medicine","2002/07","2004/06","Grants","Funded","False","True","Sub Investigator","Impact of hemoglobin maintenance and other strategies to prevent left ventricular mass growth in early renal insufficiency","","A. House","$4,907,586.00"
"Boughner, Derek","Medicine","2003/10","2005/10","Grants","Funded","True","False","Principal Investigator","The tissue engineered heart valve bioprostheses: cellular and structural aspects","Dr. D.R. Boughner","K. Rogers","$32,833,261.00"
"House, Andrew","Medicine","2001/07","2007/06","Grants","Funded","False","True","Sub Investigator","Rapamune Outcomes Assessment Registry","","A. House","$7,531,152.00"
"House, Andrew","Medicine","2001/07","2004/06","Grants","Funded","False","True","Sub Investigator","Early correction of anemia and progression of chronic renal insufficiency (ECAP)","","A. House","$35,889,815.00"
"House, Andrew","Medicine","2001/07","2002/06","Grants","Funded","False","True","Sub Investigator","Standard versus reduced-dose Tacrolimus plus Sirolimus in renal allograft recipients (TARGET)","","A. House","$63,674,090.00"
"Boughner, Derek","Medicine","2003/04","2004/03","Grants","Funded","True","False","Co-Investigator","Development of a tri-leaflet mechanical artificial heart valve","Dr. W.K. Wan","WK Wan, G. Campbell, D.R.Boughner","$13,600,467.00"
"House, Andrew","Medicine","2000/07","2003/06","Grants","Funded","False","True","Sub Investigator","Controlled study of 2 dose levels of sirolimus in renal allograft recipients (RapIV extension)","","A. House","$63,955,842.00"
"House, Andrew","Medicine","2000/07","2002/06","Grants","Funded","False","True","Sub Investigator","Randomized study of RAD with early versus delayed initiation of Neoral in renal transplant recipients at risk of delayed graft function","","A. House","$8,605,987.00"
